# Renewables.ninja Weather (Point API) - 52.188, -2.028 - Version: 1.0 - License: https://science.nasa.gov/earth-science/earth-science-data/data-information-policy - Reference: https://www.renewables.ninja/
# Units: time in UTC, local_time in Europe/London, temperature in ºC, precipitation in mm/h, snowfall in mm/h, snow_mass in kg/m², air_density in kg/m³, radiation_surface in W/m², radiation_toa in W/m², cloud_cover in fraction
# {"units": {"time": "UTC", "local_time": "Europe/London", "temperature": "\u00baC", "precipitation": "mm/h", "snowfall": "mm/h", "snow_mass": "kg/m\u00b2", "air_density": "kg/m\u00b3", "radiation_surface": "W/m\u00b2", "radiation_toa": "W/m\u00b2", "cloud_cover": "fraction"}, "params": {"local_time": true, "header": true, "lat": "52.18848473848998", "lon": "-2.027585537311248", "date_from": "2019-01-01", "date_to": "2019-12-31", "dataset": "merra2", "var_t2m": true, "var_prectotland": true, "var_precsnoland": true, "var_snomas": true, "var_rhoa": true, "var_swgdn": true, "var_swtdn": true, "var_cldtot": true}}
time,local_time,temperature,precipitation,snowfall,snow_mass,air_density,radiation_surface,radiation_toa,cloud_cover
2019-03-21 06:00,2019-03-21 06:00,6.683,0.013,0,0,1.265,16.588,80.576,0.990
2019-03-21 07:00,2019-03-21 07:00,7.651,0.012,0,0,1.264,73.423,291.794,0.969
2019-03-21 08:00,2019-03-21 08:00,8.946,0.016,0,0,1.259,145.504,485.357,0.931
2019-03-21 09:00,2019-03-21 09:00,10.568,0.011,0,0,1.253,276.759,645.802,0.856
2019-03-21 10:00,2019-03-21 10:00,11.954,0.007,0,0,1.249,419.984,762.130,0.875
2019-03-21 11:00,2019-03-21 11:00,13.337,0.004,0,0,1.243,513.534,826.515,0.947
2019-03-21 12:00,2019-03-21 12:00,14.612,0.002,0,0,1.237,592.252,834.484,0.952
2019-03-21 13:00,2019-03-21 13:00,15.335,0.001,0,0,1.233,559.256,785.722,0.950
2019-03-21 14:00,2019-03-21 14:00,15.525,0.001,0,0,1.230,471.806,683.360,0.948
2019-03-21 15:00,2019-03-21 15:00,15.224,0.001,0,0,1.229,342.001,534.447,0.947
2019-03-21 16:00,2019-03-21 16:00,14.430,0.002,0,0,1.230,197.248,349.322,0.952
2019-03-21 17:00,2019-03-21 17:00,12.388,0.002,0,0,1.232,56.580,140.448,0.958
2019-03-21 18:00,2019-03-21 18:00,10.358,0.001,0,0,1.236,0.472,2.351,0.968
2019-03-21 19:00,2019-03-21 19:00,9.754,0.003,0,0,1.239,0,0,0.978
2019-03-21 20:00,2019-03-21 20:00,9.721,0.006,0,0,1.242,0,0,0.984
2019-03-21 21:00,2019-03-21 21:00,9.907,0.013,0,0,1.244,0,0,0.979
2019-03-21 22:00,2019-03-21 22:00,9.865,0.017,0,0,1.245,0,0,0.965
2019-03-21 23:00,2019-03-21 23:00,9.688,0.018,0,0,1.245,0,0,0.942
2019-03-22 00:00,2019-03-22 00:00,9.484,0.021,0,0,1.246,0,0,0.905
2019-03-22 01:00,2019-03-22 01:00,9.279,0.027,0,0,1.246,0,0,0.840
2019-03-22 02:00,2019-03-22 02:00,9.123,0.028,0,0,1.246,0,0,0.878
2019-03-22 03:00,2019-03-22 03:00,9.069,0.030,0,0,1.246,0,0,0.908
2019-03-22 04:00,2019-03-22 04:00,8.970,0.028,0,0,1.247,0,0,0.933
2019-03-22 05:00,2019-03-22 05:00,8.843,0.023,0,0,1.248,0,0,0.927
2019-03-22 06:00,2019-03-22 06:00,8.815,0.018,0,0,1.248,14.463,87.054,0.856
2019-03-22 07:00,2019-03-22 07:00,9.165,0.017,0,0,1.248,74.145,299.075,0.741
2019-03-22 08:00,2019-03-22 08:00,9.682,0.014,0,0,1.247,166.864,492.548,0.659
2019-03-22 09:00,2019-03-22 09:00,10.119,0.009,0,0,1.246,241.724,652.863,0.440
2019-03-22 10:00,2019-03-22 10:00,11.139,0.004,0,0,1.243,424.039,769.130,0.190
2019-03-22 11:00,2019-03-22 11:00,12.310,0.001,0,0,1.239,561.741,833.397,0.087
2019-03-22 12:00,2019-03-22 12:00,13.117,0.001,0,0,1.236,586.519,841.484,0.111
2019-03-22 13:00,2019-03-22 13:00,13.502,0.001,0,0,1.233,544.350,792.722,0.207
2019-03-22 14:00,2019-03-22 14:00,13.397,0.003,0,0,1.231,433.340,690.454,0.651
2019-03-22 15:00,2019-03-22 15:00,12.795,0.004,0,0,1.232,255.475,541.697,0.961
2019-03-22 16:00,2019-03-22 16:00,11.895,0.006,0,0,1.234,102.610,356.572,0.981
2019-03-22 17:00,2019-03-22 17:00,10.860,0.005,0,0,1.237,30.321,147.814,0.973
2019-03-22 18:00,2019-03-22 18:00,9.582,0.008,0,0,1.241,0.514,3.553,0.962
2019-03-22 19:00,2019-03-22 19:00,8.502,0.006,0,0,1.244,0,0,0.960
2019-03-22 20:00,2019-03-22 20:00,8.120,0.009,0,0,1.247,0,0,0.971
2019-03-22 21:00,2019-03-22 21:00,8.232,0.013,0,0,1.249,0,0,0.986
2019-03-22 22:00,2019-03-22 22:00,8.324,0.014,0,0,1.250,0,0,0.996
2019-03-22 23:00,2019-03-22 23:00,8.336,0.014,0,0,1.250,0,0,0.994
2019-03-23 00:00,2019-03-23 00:00,8.219,0.011,0,0,1.250,0,0,0.987
2019-03-23 01:00,2019-03-23 01:00,7.783,0.005,0,0,1.252,0,0,0.994
2019-03-23 02:00,2019-03-23 02:00,7.192,0.003,0,0,1.255,0,0,0.980
2019-03-23 03:00,2019-03-23 03:00,6.233,0.001,0,0,1.259,0,0,0.969
2019-03-23 04:00,2019-03-23 04:00,5.394,0,0,0,1.263,0,0,0.967
2019-03-23 05:00,2019-03-23 05:00,4.625,0,0,0,1.267,0,0,0.966
2019-03-23 06:00,2019-03-23 06:00,4.965,0,0,0,1.269,23.249,93.771,0.964
2019-03-23 07:00,2019-03-23 07:00,6.041,0,0,0,1.270,90.998,306.360,0.966
2019-03-23 08:00,2019-03-23 08:00,7.163,0,0,0,1.267,171.128,499.673,0.972
2019-03-23 09:00,2019-03-23 09:00,8.214,0,0,0,1.264,250.735,659.863,0.985
2019-03-23 10:00,2019-03-23 10:00,8.879,0,0,0,1.262,297.474,776.130,0.988
2019-03-23 11:00,2019-03-23 11:00,9.423,0,0,0,1.260,345.768,840.397,0.984
2019-03-23 12:00,2019-03-23 12:00,9.958,0,0,0,1.258,396.050,848.446,0.987
2019-03-23 13:00,2019-03-23 13:00,10.400,0,0,0,1.256,414.635,799.684,0.989
2019-03-23 14:00,2019-03-23 14:00,10.492,0,0,0,1.255,351.018,697.454,0.989
2019-03-23 15:00,2019-03-23 15:00,10.213,0,0,0,1.254,247.662,548.768,0.984
2019-03-23 16:00,2019-03-23 16:00,9.554,0,0,0,1.254,148.908,363.803,0.981
2019-03-23 17:00,2019-03-23 17:00,7.843,0,0,0,1.256,50.279,155.159,0.979
2019-03-23 18:00,2019-03-23 18:00,5.856,0,0,0,1.258,0.970,5.000,0.944
2019-03-23 19:00,2019-03-23 19:00,5.291,0,0,0,1.260,0,0,0.965
2019-03-23 20:00,2019-03-23 20:00,4.978,0,0,0,1.263,0,0,0.976
2019-03-23 21:00,2019-03-23 21:00,4.656,0,0,0,1.265,0,0,0.979
2019-03-23 22:00,2019-03-23 22:00,4.368,0,0,0,1.267,0,0,0.983
2019-03-23 23:00,2019-03-23 23:00,4.178,0,0,0,1.268,0,0,0.984
2019-03-24 00:00,2019-03-24 00:00,4.100,0,0,0,1.270,0,0,0.987
2019-03-24 01:00,2019-03-24 01:00,4.231,0,0,0,1.270,0,0,0.990
2019-03-24 02:00,2019-03-24 02:00,4.393,0,0,0,1.271,0,0,0.988
2019-03-24 03:00,2019-03-24 03:00,4.135,0,0,0,1.272,0,0,0.852
2019-03-24 04:00,2019-03-24 04:00,2.783,0,0,0,1.273,0,0,0.335
2019-03-24 05:00,2019-03-24 05:00,1.148,0,0,0,1.276,0,0,0.006
2019-03-24 06:00,2019-03-24 06:00,1.138,0,0,0,1.279,47.193,100.703,0.005
2019-03-24 07:00,2019-03-24 07:00,3.911,0,0,0,1.280,194.578,313.603,0.021
2019-03-24 08:00,2019-03-24 08:00,6.389,0,0,0,1.271,353.721,506.779,0.002
2019-03-24 09:00,2019-03-24 09:00,8.694,0,0,0,1.262,493.049,666.934,0.011
2019-03-24 10:00,2019-03-24 10:00,9.886,0,0,0,1.258,593.878,783.092,0.005
2019-03-24 11:00,2019-03-24 11:00,10.739,0,0,0,1.254,650.566,847.241,0.003
2019-03-24 12:00,2019-03-24 12:00,11.331,0,0,0,1.251,658.301,855.257,0.001
2019-03-24 13:00,2019-03-24 13:00,11.599,0,0,0,1.248,614.135,806.495,0.002
2019-03-24 14:00,2019-03-24 14:00,11.451,0,0,0,1.247,523.214,704.454,0.004
2019-03-24 15:00,2019-03-24 15:00,10.937,0,0,0,1.247,392.730,555.791,0.011
2019-03-24 16:00,2019-03-24 16:00,10.003,0,0,0,1.249,237.268,370.995,0.095
2019-03-24 17:00,2019-03-24 17:00,8.388,0.001,0,0,1.252,77.360,162.495,0.193
2019-03-24 18:00,2019-03-24 18:00,6.252,0.004,0,0,1.256,1.688,6.695,0.285
2019-03-24 19:00,2019-03-24 19:00,5.512,0.004,0,0,1.260,0,0,0.343
2019-03-24 20:00,2019-03-24 20:00,5.123,0.004,0,0,1.263,0,0,0.369
2019-03-24 21:00,2019-03-24 21:00,4.776,0.004,0,0,1.265,0,0,0.345
2019-03-24 22:00,2019-03-24 22:00,4.390,0.004,0,0,1.267,0,0,0.384
2019-03-24 23:00,2019-03-24 23:00,4.193,0.004,0,0,1.268,0,0,0.489
2019-03-25 00:00,2019-03-25 00:00,4.164,0.004,0,0,1.270,0,0,0.410
2019-03-25 01:00,2019-03-25 01:00,4.042,0.004,0,0,1.272,0,0,0.454
2019-03-25 02:00,2019-03-25 02:00,3.896,0.003,0,0,1.273,0,0,0.427
2019-03-25 03:00,2019-03-25 03:00,3.552,0.002,0,0,1.275,0,0,0.348
2019-03-25 04:00,2019-03-25 04:00,2.995,0.001,0,0,1.277,0,0,0.376
2019-03-25 05:00,2019-03-25 05:00,2.624,0.001,0,0,1.279,0.002,0.017,0.431
2019-03-25 06:00,2019-03-25 06:00,3.087,0.001,0,0,1.279,35.376,107.868,0.215
2019-03-25 07:00,2019-03-25 07:00,4.678,0,0,0,1.276,199.425,320.853,0.009
2019-03-25 08:00,2019-03-25 08:00,6.852,0,0,0,1.269,364.960,513.940,0.005
2019-03-25 09:00,2019-03-25 09:00,8.461,0,0,0,1.265,505.091,673.825,0.113
2019-03-25 10:00,2019-03-25 10:00,9.704,0,0,0,1.261,605.481,789.880,0.378
2019-03-25 11:00,2019-03-25 11:00,10.715,0,0,0,1.257,660.420,853.991,0.195
2019-03-25 12:00,2019-03-25 12:00,11.483,0,0,0,1.254,671.901,862.078,0.019
2019-03-25 13:00,2019-03-25 13:00,11.943,0,0,0,1.251,627.981,813.339,0
2019-03-25 14:00,2019-03-25 14:00,12.054,0,0,0,1.249,536.224,711.204,0
2019-03-25 15:00,2019-03-25 15:00,11.776,0,0,0,1.248,405.720,562.791,0
2019-03-25 16:00,2019-03-25 16:00,10.999,0,0,0,1.249,249.103,378.155,0
2019-03-25 17:00,2019-03-25 17:00,8.613,0,0,0,1.251,90.534,169.816,0
2019-03-25 18:00,2019-03-25 18:00,5.471,0,0,0,1.255,2.592,8.646,0.003
2019-03-25 19:00,2019-03-25 19:00,4.446,0,0,0,1.261,0,0,0.025
2019-03-25 20:00,2019-03-25 20:00,3.678,0,0,0,1.267,0,0,0.094
2019-03-25 21:00,2019-03-25 21:00,2.988,0,0,0,1.273,0,0,0.103
2019-03-25 22:00,2019-03-25 22:00,2.052,0,0,0,1.277,0,0,0.016
2019-03-25 23:00,2019-03-25 23:00,1.362,0,0,0,1.279,0,0,0.026
2019-03-26 00:00,2019-03-26 00:00,0.900,0,0,0,1.281,0,0,0.189
2019-03-26 01:00,2019-03-26 01:00,0.519,0,0,0,1.282,0,0,0.573
2019-03-26 02:00,2019-03-26 02:00,0.122,0,0,0,1.283,0,0,0.666
2019-03-26 03:00,2019-03-26 03:00,-0.069,0,0,0,1.285,0,0,0.740
2019-03-26 04:00,2019-03-26 04:00,0.009,0.001,0,0,1.286,0,0,0.822
2019-03-26 05:00,2019-03-26 05:00,0.973,0.002,0,0,1.286,0.016,0.145,0.982
2019-03-26 06:00,2019-03-26 06:00,2.220,0.003,0,0,1.286,19.411,115.135,0.991
2019-03-26 07:00,2019-03-26 07:00,3.744,0.001,0,0,1.284,75.661,327.978,0.926
2019-03-26 08:00,2019-03-26 08:00,5.856,0,0,0,1.277,256.562,520.940,0.649
2019-03-26 09:00,2019-03-26 09:00,9.047,0.001,0,0,1.264,477.999,680.707,0.690
2019-03-26 10:00,2019-03-26 10:00,10.675,0.001,0,0,1.258,538.649,796.724,0.942
2019-03-26 11:00,2019-03-26 11:00,11.506,0.001,0,0,1.254,542.809,860.741,0.950
2019-03-26 12:00,2019-03-26 12:00,12.258,0,0,0,1.250,581.469,868.828,0.884
2019-03-26 13:00,2019-03-26 13:00,12.698,0,0,0,1.247,553.870,820.089,0.661
2019-03-26 14:00,2019-03-26 14:00,12.747,0,0,0,1.245,476.770,718.204,0.405
2019-03-26 15:00,2019-03-26 15:00,12.417,0,0,0,1.244,368.312,569.791,0.152
2019-03-26 16:00,2019-03-26 16:00,11.644,0,0,0,1.245,234.209,385.273,0.159
2019-03-26 17:00,2019-03-26 17:00,9.698,0,0,0,1.248,85.124,177.072,0.219
2019-03-26 18:00,2019-03-26 18:00,6.663,0,0,0,1.253,3.199,10.833,0.216
2019-03-26 19:00,2019-03-26 19:00,5.190,0,0,0,1.259,0,0,0.215
2019-03-26 20:00,2019-03-26 20:00,4.168,0,0,0,1.264,0,0,0.214
2019-03-26 21:00,2019-03-26 21:00,3.348,0,0,0,1.268,0,0,0.272
2019-03-26 22:00,2019-03-26 22:00,2.676,0,0,0,1.270,0,0,0.519
2019-03-26 23:00,2019-03-26 23:00,2.161,0,0,0,1.272,0,0,0.691
2019-03-27 00:00,2019-03-27 00:00,1.795,0,0,0,1.273,0,0,0.712
2019-03-27 01:00,2019-03-27 01:00,1.619,0,0,0,1.273,0,0,0.673
2019-03-27 02:00,2019-03-27 02:00,1.460,0,0,0,1.274,0,0,0.598
2019-03-27 03:00,2019-03-27 03:00,1.252,0,0,0,1.275,0,0,0.394
2019-03-27 04:00,2019-03-27 04:00,1.048,0,0,0,1.275,0,0,0.185
2019-03-27 05:00,2019-03-27 05:00,0.890,0,0,0,1.276,0.096,0.468,0.117
2019-03-27 06:00,2019-03-27 06:00,2.118,0,0,0,1.277,57.074,122.428,0.124
2019-03-27 07:00,2019-03-27 07:00,5.482,0,0,0,1.276,195.951,335.114,0.144
2019-03-27 08:00,2019-03-27 08:00,7.920,0,0,0,1.268,345.109,527.822,0.137
2019-03-27 09:00,2019-03-27 09:00,10.489,0,0,0,1.258,485.310,687.552,0.101
2019-03-27 10:00,2019-03-27 10:00,11.556,0,0,0,1.255,570.004,803.474,0.146
2019-03-27 11:00,2019-03-27 11:00,12.324,0,0,0,1.252,605.703,867.491,0.156
2019-03-27 12:00,2019-03-27 12:00,12.924,0,0,0,1.249,612.309,875.540,0.170
2019-03-27 13:00,2019-03-27 13:00,13.288,0,0,0,1.246,567.423,826.839,0.147
2019-03-27 14:00,2019-03-27 14:00,13.398,0,0,0,1.244,485.788,724.954,0.127
2019-03-27 15:00,2019-03-27 15:00,13.253,0,0,0,1.243,373.960,576.791,0.114
2019-03-27 16:00,2019-03-27 16:00,12.720,0,0,0,1.243,235.605,392.327,0.126
2019-03-27 17:00,2019-03-27 17:00,10.844,0,0,0,1.244,89.686,184.316,0.160
2019-03-27 18:00,2019-03-27 18:00,8.165,0,0,0,1.248,4.027,13.266,0.147
2019-03-27 19:00,2019-03-27 19:00,7.208,0,0,0,1.252,0,0,0.237
2019-03-27 20:00,2019-03-27 20:00,6.439,0,0,0,1.257,0,0,0.218
2019-03-27 21:00,2019-03-27 21:00,5.592,0,0,0,1.261,0,0,0.124
2019-03-27 22:00,2019-03-27 22:00,4.874,0,0,0,1.265,0,0,0.187
2019-03-27 23:00,2019-03-27 23:00,4.288,0,0,0,1.268,0,0,0.215
2019-03-28 00:00,2019-03-28 00:00,3.759,0,0,0,1.271,0,0,0.162
2019-03-28 01:00,2019-03-28 01:00,3.518,0,0,0,1.273,0,0,0.138
2019-03-28 02:00,2019-03-28 02:00,3.153,0,0,0,1.276,0,0,0.136
2019-03-28 03:00,2019-03-28 03:00,2.586,0,0,0,1.278,0,0,0.149
2019-03-28 04:00,2019-03-28 04:00,2.177,0.001,0,0,1.280,0,0,0.255
2019-03-28 05:00,2019-03-28 05:00,2.040,0.002,0,0,1.283,0.195,1.032,0.462
2019-03-28 06:00,2019-03-28 06:00,2.837,0.004,0,0,1.286,43.622,129.706,0.690
2019-03-28 07:00,2019-03-28 07:00,4.139,0.003,0,0,1.287,121.264,342.180,0.790
2019-03-28 08:00,2019-03-28 08:00,6.078,0.001,0,0,1.279,238.583,534.784,0.419
2019-03-28 09:00,2019-03-28 09:00,9.301,0,0,0,1.266,455.884,694.419,0.078
2019-03-28 10:00,2019-03-28 10:00,11.318,0,0,0,1.257,584.138,810.069,0.025
2019-03-28 11:00,2019-03-28 11:00,12.540,0,0,0,1.252,661.571,874.085,0.010
2019-03-28 12:00,2019-03-28 12:00,13.477,0,0,0,1.247,668.954,882.040,0.002
2019-03-28 13:00,2019-03-28 13:00,14.132,0,0,0,1.243,626.837,833.528,0
2019-03-28 14:00,2019-03-28 14:00,14.462,0,0,0,1.239,537.608,731.704,0
2019-03-28 15:00,2019-03-28 15:00,14.395,0,0,0,1.237,408.549,583.613,0
2019-03-28 16:00,2019-03-28 16:00,13.946,0,0,0,1.236,256.202,399.339,0
2019-03-28 17:00,2019-03-28 17:00,12.569,0,0,0,1.236,100.723,191.551,0
2019-03-28 18:00,2019-03-28 18:00,10.307,0,0,0,1.238,5.112,15.945,0
2019-03-28 19:00,2019-03-28 19:00,8.819,0,0,0,1.241,0,0,0
2019-03-28 20:00,2019-03-28 20:00,7.665,0,0,0,1.243,0,0,0
2019-03-28 21:00,2019-03-28 21:00,6.674,0,0,0,1.247,0,0,0
2019-03-28 22:00,2019-03-28 22:00,5.779,0,0,0,1.250,0,0,0
2019-03-28 23:00,2019-03-28 23:00,5.071,0,0,0,1.254,0,0,0
2019-03-29 00:00,2019-03-29 00:00,4.499,0,0,0,1.257,0,0,0.001
2019-03-29 01:00,2019-03-29 01:00,3.936,0,0,0,1.260,0,0,0.006
2019-03-29 02:00,2019-03-29 02:00,3.283,0,0,0,1.263,0,0,0.011
2019-03-29 03:00,2019-03-29 03:00,2.610,0,0,0,1.266,0,0,0.086
2019-03-29 04:00,2019-03-29 04:00,2.134,0.001,0,0,1.269,0,0,0.278
2019-03-29 05:00,2019-03-29 05:00,2.214,0.003,0,0,1.272,0.326,1.842,0.581
2019-03-29 06:00,2019-03-29 06:00,3.607,0.006,0,0,1.275,34.141,136.962,0.867
2019-03-29 07:00,2019-03-29 07:00,4.801,0.003,0,0,1.275,84.325,349.216,0.881
2019-03-29 08:00,2019-03-29 08:00,6.120,0.001,0,0,1.270,198.813,541.595,0.558
2019-03-29 09:00,2019-03-29 09:00,8.907,0,0,0,1.259,488.229,701.052,0.432
2019-03-29 10:00,2019-03-29 10:00,11.484,0,0,0,1.247,597.546,816.724,0.561
2019-03-29 11:00,2019-03-29 11:00,13.017,0,0,0,1.240,642.503,880.703,0.732
2019-03-29 12:00,2019-03-29 12:00,13.942,0,0,0,1.235,629.945,888.601,0.840
2019-03-29 13:00,2019-03-29 13:00,14.469,0,0,0,1.231,571.148,840.089,0.890
2019-03-29 14:00,2019-03-29 14:00,14.617,0,0,0,1.228,477.987,738.299,0.907
2019-03-29 15:00,2019-03-29 15:00,14.351,0,0,0,1.226,350.767,590.386,0.922
2019-03-29 16:00,2019-03-29 16:00,13.625,0,0,0,1.226,206.951,406.320,0.928
2019-03-29 17:00,2019-03-29 17:00,11.531,0,0,0,1.227,78.796,198.705,0.923
2019-03-29 18:00,2019-03-29 18:00,8.827,0,0,0,1.229,5.164,18.853,0.915
2019-03-29 19:00,2019-03-29 19:00,7.793,0,0,0,1.232,0,0,0.922
2019-03-29 20:00,2019-03-29 20:00,7.059,0,0,0,1.236,0,0,0.920
2019-03-29 21:00,2019-03-29 21:00,6.382,0,0,0,1.239,0,0,0.861
2019-03-29 22:00,2019-03-29 22:00,5.797,0,0,0,1.242,0,0,0.495
2019-03-29 23:00,2019-03-29 23:00,5.431,0,0,0,1.245,0,0,0.076
2019-03-30 00:00,2019-03-30 00:00,5.256,0,0,0,1.248,0,0,0.020
2019-03-30 01:00,2019-03-30 01:00,4.961,0,0,0,1.250,0,0,0.014
2019-03-30 02:00,2019-03-30 02:00,4.962,0.001,0,0,1.252,0,0,0.024
2019-03-30 03:00,2019-03-30 03:00,4.949,0.001,0,0,1.253,0,0,0.093
2019-03-30 04:00,2019-03-30 04:00,4.814,0.001,0,0,1.255,0,0,0.227
2019-03-30 05:00,2019-03-30 05:00,4.523,0.002,0,0,1.257,0.577,2.897,0.452
2019-03-30 06:00,2019-03-30 06:00,4.673,0.006,0,0,1.260,46.078,144.173,0.685
2019-03-30 07:00,2019-03-30 07:00,5.484,0.006,0,0,1.261,120.305,356.228,0.749
2019-03-30 08:00,2019-03-30 08:00,6.921,0.002,0,0,1.257,236.185,548.534,0.407
2019-03-30 09:00,2019-03-30 09:00,10.143,0,0,0,1.244,479.094,707.802,0.020
2019-03-30 10:00,2019-03-30 10:00,12.252,0,0,0,1.235,604.730,823.319,0.006
2019-03-30 11:00,2019-03-30 11:00,13.282,0,0,0,1.231,659.574,887.085,0.004
2019-03-30 12:00,2019-03-30 12:00,13.957,0,0,0,1.228,657.772,895.135,0.023
2019-03-30 13:00,2019-03-30 13:00,14.334,0,0,0,1.225,614.282,846.660,0.104
2019-03-30 14:00,2019-03-30 14:00,14.323,0,0,0,1.223,513.353,745.049,0.410
2019-03-30 15:00,2019-03-30 15:00,13.866,0,0,0,1.223,345.380,597.136,0.817
2019-03-30 16:00,2019-03-30 16:00,12.928,0,0,0,1.225,166.874,413.261,0.988
2019-03-30 17:00,2019-03-30 17:00,11.092,0,0,0,1.228,56.741,205.848,0.984
2019-03-30 18:00,2019-03-30 18:00,9.131,0,0,0,1.234,4.035,21.998,0.967
2019-03-30 19:00,2019-03-30 19:00,8.372,0,0,0,1.240,0,0,0.935
2019-03-30 20:00,2019-03-30 20:00,7.579,0,0,0,1.246,0,0,0.823
2019-03-30 21:00,2019-03-30 21:00,6.684,0,0,0,1.251,0,0,0.634
2019-03-30 22:00,2019-03-30 22:00,5.906,0,0,0,1.254,0,0,0.528
2019-03-30 23:00,2019-03-30 23:00,5.676,0.001,0,0,1.256,0,0,0.637
2019-03-31 00:00,2019-03-31 00:00,5.790,0.002,0,0,1.258,0,0,0.821
2019-03-31 01:00,2019-03-31 02:00,5.856,0.004,0,0,1.259,0,0,0.904
2019-03-31 02:00,2019-03-31 03:00,5.762,0.006,0,0,1.260,0,0,0.890
2019-03-31 03:00,2019-03-31 04:00,5.636,0.006,0,0,1.260,0,0,0.795
2019-03-31 04:00,2019-03-31 05:00,5.458,0.008,0,0,1.261,0,0,0.771
2019-03-31 05:00,2019-03-31 06:00,5.385,0.013,0,0,1.261,0.511,4.194,0.779
2019-03-31 06:00,2019-03-31 07:00,5.699,0.018,0,0,1.262,30.928,151.369,0.785
2019-03-31 07:00,2019-03-31 08:00,6.429,0.024,0,0,1.260,96.765,363.209,0.725
2019-03-31 08:00,2019-03-31 09:00,7.250,0.020,0,0,1.258,190.532,555.284,0.617
2019-03-31 09:00,2019-03-31 10:00,8.102,0.011,0,0,1.256,284.582,714.302,0.594
2019-03-31 10:00,2019-03-31 11:00,9.085,0.006,0,0,1.253,373.521,829.819,0.599
2019-03-31 11:00,2019-03-31 12:00,9.997,0.003,0,0,1.249,435.451,893.585,0.583
2019-03-31 12:00,2019-03-31 13:00,10.712,0.002,0,0,1.246,445.234,901.563,0.574
2019-03-31 13:00,2019-03-31 14:00,11.166,0.001,0,0,1.243,411.870,853.122,0.590
2019-03-31 14:00,2019-03-31 15:00,11.340,0.001,0,0,1.241,361.590,751.549,0.554
2019-03-31 15:00,2019-03-31 16:00,11.251,0.001,0,0,1.240,288.113,603.886,0.526
2019-03-31 16:00,2019-03-31 17:00,10.746,0.001,0,0,1.240,177.924,420.136,0.458
2019-03-31 17:00,2019-03-31 18:00,9.475,0,0,0,1.242,77.261,212.934,0.359
2019-03-31 18:00,2019-03-31 19:00,7.293,0,0,0,1.248,6.650,25.388,0.272
2019-03-31 19:00,2019-03-31 20:00,6.016,0,0,0,1.257,0,0,0.179
2019-03-31 20:00,2019-03-31 21:00,4.698,0,0,0,1.264,0,0,0.087
2019-03-31 21:00,2019-03-31 22:00,3.587,0,0,0,1.270,0,0,0.045
2019-03-31 22:00,2019-03-31 23:00,2.798,0,0,0,1.273,0,0,0.039
2019-03-31 23:00,2019-04-01 00:00,2.138,0,0,0,1.276,0,0,0.072
2019-04-01 00:00,2019-04-01 01:00,1.809,0,0,0,1.277,0,0,0.192
2019-04-01 01:00,2019-04-01 02:00,1.694,0,0,0,1.278,0,0,0.345
2019-04-01 02:00,2019-04-01 03:00,1.722,0.001,0,0,1.278,0,0,0.472
2019-04-01 03:00,2019-04-01 04:00,1.695,0.001,0,0,1.279,0,0,0.512
2019-04-01 04:00,2019-04-01 05:00,1.395,0.001,0,0,1.280,0,0,0.482
2019-04-01 05:00,2019-04-01 06:00,0.814,0,0,0,1.281,1.242,5.729,0.447
2019-04-01 06:00,2019-04-01 07:00,1.297,0,0,0,1.281,65.508,158.470,0.527
2019-04-01 07:00,2019-04-01 08:00,2.933,0,0,0,1.276,206.363,370.138,0.626
2019-04-01 08:00,2019-04-01 09:00,5.437,0,0,0,1.266,366.616,561.916,0.728
2019-04-01 09:00,2019-04-01 10:00,7.539,0,0,0,1.257,508.869,720.896,0.832
2019-04-01 10:00,2019-04-01 11:00,9.350,0,0,0,1.249,602.049,836.069,0.886
2019-04-01 11:00,2019-04-01 12:00,11.008,0,0,0,1.241,653.092,899.907,0.883
2019-04-01 12:00,2019-04-01 13:00,12.349,0,0,0,1.233,662.128,907.885,0.884
2019-04-01 13:00,2019-04-01 14:00,13.199,0,0,0,1.227,623.112,859.433,0.902
2019-04-01 14:00,2019-04-01 15:00,13.574,0,0,0,1.223,537.633,758.049,0.915
2019-04-01 15:00,2019-04-01 16:00,13.556,0,0,0,1.220,412.341,610.480,0.942
2019-04-01 16:00,2019-04-01 17:00,13.069,0,0,0,1.218,259.614,426.992,0.940
2019-04-01 17:00,2019-04-01 18:00,11.160,0,0,0,1.218,107.384,220.020,0.888
2019-04-01 18:00,2019-04-01 19:00,8.151,0,0,0,1.219,9.198,28.990,0.805
2019-04-01 19:00,2019-04-01 20:00,6.819,0,0,0,1.222,0,0,0.669
2019-04-01 20:00,2019-04-01 21:00,6.475,0.001,0,0,1.226,0,0,0.789
2019-04-01 21:00,2019-04-01 22:00,6.651,0.003,0,0,1.230,0,0,0.810
2019-04-01 22:00,2019-04-01 23:00,6.020,0.007,0,0,1.234,0,0,0.668
2019-04-01 23:00,2019-04-02 00:00,4.870,0.015,0,0,1.237,0,0,0.507
2019-04-02 00:00,2019-04-02 01:00,4.220,0.035,0,0,1.238,0,0,0.727
2019-04-02 01:00,2019-04-02 02:00,4.780,0.070,0,0,1.239,0,0,0.971
2019-04-02 02:00,2019-04-02 03:00,5.317,0.132,0,0,1.239,0,0,0.997
2019-04-02 03:00,2019-04-02 04:00,5.323,0.285,0,0,1.239,0,0,0.984
